"uuid","Objectnummer","Geïmporteerd vanuit VH (Project 1)","Export naar VH (Project 2)","Geëxporteerd naar VH (Project 2)","Serienaam VH (Project 2)","Naar krant-en-fotos.nl","thumbnail","t2_serie_name","t3_description","t3_entry_number","t3_log_page_id","t3_vh_entry_number","t3_catalog_card","t4_keyword","t4_correct"
"cd7c0153-0715-1f0c-4d48-bdddc87c862f","NL-HlmNHA_1478_15836K02_23","1","1","1","random_6","1","","Kleinbeeld 1977","Gerard Staats, elftal Telstar","{72599}","","","{""Voetbal Telstar""}","{efe13355-3612-9157-fe75-85d00b97e208,c4db0acb-a485-a644-581f-ef8e352c3236,9b975476-aa14-6e4d-1d71-e7db3d82285e,e341a269-94d7-9fcf-2d5a-6d03f4b66392,7ef0d313-4b9e-6c15-fb3c-95790a3d65b4}","{NULL,NULL,NULL,NULL,NULL}"
"cd7c03ef-d19f-ca92-c3ea-f125c3eca42b","NL-HlmNHA_1478_05573K00_02","1","1","1","random_15","","","Kleinbeeld 1967","Amerikaanse kruiser in IJmuiden","{34900}","","","{Schepen}","{50359b71-5e1d-c81b-e550-e819280d3bcc,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,0988d5f4-bb6f-b657-7e61-630e9eeb5d04,9a69c879-9fd6-d3b5-dc69-5e144700a61c,f6876290-a31d-be25-9f48-714bd581b8cb}","{NULL,NULL,NULL,NULL,NULL}"
"cd95c448-8663-5ab1-ff63-6cf66a43994a","NL-HlmNHA_1478_06242K00_34","1","1","1","random_7","","","Kleinbeeld 1968","Portret W. Neehus","{37455,37456}","","","{Portretten,Privé}","{a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,9a1710fc-278e-c11e-e3d5-5c4587324dd3,6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,1f83148f-2618-e653-12bf-7395f3496f23,bdc7a6c2-432f-cb2c-de8f-275265effcdc}","{NULL,NULL,NULL,NULL,NULL}"
"cda034a8-7a0d-a925-732f-476173548d64","NL-HlmNHA_1478_27030K01_25","1","1","1","random_2","","","Kleinbeeld 1986","Feest in jongerencentrum Sfinx","{122768,122769}","","","{Feesten,Jongeren}","{b489c7cd-763e-aee3-dc8b-1d569d3370cb,9e9bc5f1-d892-9c81-a462-f268b6f8816d,87757ebc-289d-32e3-6749-cfc41f17ca64,716595d3-8302-c8ce-3dd7-cc094a31a170,25fa0c76-63dd-58be-0265-8fcfa54db6e1}","{NULL,NULL,NULL,NULL,NULL}"
"cda21af7-7c31-660b-132e-3a94c23fc547","NL-HlmNHA_1478_10867K00_37","1","1","1","random_17","1","","Kleinbeeld 1972","Toren in steigers Beverwijk","{53017}","","","{Toren}","{020c70ac-8e33-8820-4f8f-e6965b48ee71,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,c7d7de0a-1aad-64b8-4208-0d188cacef9d,8e826567-c7db-d67c-61c8-23917f87030b,38226bd1-158d-2be7-dd1e-154630710f05}","{NULL,NULL,NULL,NULL,NULL}"
"cdb3e6f6-7209-ebd3-adca-1c131d337ee3","NL-HlmNHA_1478_28889K00_09","1","1","1","random_3","","","Kleinbeeld 1988","Sascha Schitmeyer schaakster","{131935}","","","{Schaken}","{d984e757-c661-3bf1-c480-e21b97f7078d,e15f3c52-5da4-d870-00e8-a29b1f5045af,5059b072-8b5c-827a-9424-d69e55eb1a91,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,169266ec-658f-c05e-7560-27327865a82f}","{NULL,NULL,NULL,NULL,NULL}"
"cdb62c66-b738-8970-4c02-019990c2511d","NL-HlmNHA_1478_09018K00_16","1","1","1","random_9","1","","Kleinbeeld 1970","Band met witlof Gouda","{47079}","","","{Veratio}","{9e9bc5f1-d892-9c81-a462-f268b6f8816d,4bf7374b-084e-6d72-b196-d4e418254682,c5dbd797-e798-e24d-b0d6-e57f7c907d38,57c77c9c-655f-ac10-9b42-d2640f84ed62,8baa6a68-94d5-862f-803f-fda90117a4d5}","{NULL,NULL,NULL,NULL,NULL}"
"cdb6d545-d723-4ce0-ba95-86492e93b6d8","NL-HlmNHA_1478_13451K00_02","1","1","1","random_16","1","","Kleinbeeld 1974","Opening hotel Gouwenberg in Haarlem","{59753,59754}","","","{""Opening, openingen, in gebruik name"",Hotels}","{1da309e9-56e8-882f-b48d-b88bd69e3fab,9c9fdd99-5832-a001-3ac0-6938d00e4c74,faa411ec-382f-26ad-ec27-5f8767bfb692,169266ec-658f-c05e-7560-27327865a82f,5da7ddba-7fbc-cf76-a750-d57bc8afc0d0}","{NULL,NULL,NULL,NULL,NULL}"
"cdc2754f-7664-f45c-35be-fd29dc52380d","NL-HlmNHA_1478_14713K00_31","1","1","1","random_13","1","","Kleinbeeld 1976","Kortebaan draverijen circuit Zandvoort","{67324}","","","{""Circuit Zandvoort""}","{e119f947-9a96-32da-27b3-ed3fdd0bd681,6687f90e-798d-5a52-6abd-dfd7d9b4bf2a,dfda4e8b-b37e-63e8-7cd9-c560d66fe841,2efffa62-03ef-8c07-a898-9a996f30f08f,c4db0acb-a485-a644-581f-ef8e352c3236}","{NULL,NULL,NULL,NULL,NULL}"
"cdd34a5b-1929-f034-787e-00b4e310d6c7","NL-HlmNHA_1478_26012K00_05","1","1","1","random_19","","","Kleinbeeld 1986","Koek en zopie tent, Kinderhuisvest","{117728,117727}","","","{Schaatsen,""IJs, ijsbaan, ijshockey""}","{0b183ba6-f519-f1b0-0ddc-567830ca44d9,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,66d3272b-dc63-c875-b7a1-a15f38b87df4,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,20f2779d-9c21-0052-9289-52040fb4d54e}","{NULL,NULL,NULL,NULL,NULL}"
"cddd4b78-b22e-8d6b-bb5b-367ae8fd99a1","NL-HlmNHA_1478_20170K00_28","1","1","1","random_19","","","Kleinbeeld2 1980","Bestuur Bisdom Haarlem","{89111}","","","{""Rooms Katholieke Kerk""}","{4bf7374b-084e-6d72-b196-d4e418254682,43642043-b5da-888a-ccc7-f6715167a42a,5da7ddba-7fbc-cf76-a750-d57bc8afc0d0,6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,8baa6a68-94d5-862f-803f-fda90117a4d5}","{NULL,NULL,NULL,NULL,NULL}"
"cddf51dc-bcf6-374b-ea28-4166257616b6","NL-HlmNHA_1478_25003K00_38","1","1","1","random_16","","","Kleinbeeld 1985","Commissaris van politie Van den Berg Hoofddorp","{112749}","","","{Politie}","{a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,8baa6a68-94d5-862f-803f-fda90117a4d5,716595d3-8302-c8ce-3dd7-cc094a31a170,9c9fdd99-5832-a001-3ac0-6938d00e4c74}","{NULL,NULL,NULL,NULL,NULL}"
"cde08bbc-9a27-8a36-43ac-bbff4fffa066","NL-HlmNHA_1478_12672K00_04","1","1","1","random_6","1","","Kleinbeeld 1974","Vlaggen Hoogovens Schaaktoernooi","{56689}","","","{Hoogovenschaaktoernooi}","{50359b71-5e1d-c81b-e550-e819280d3bcc,020c70ac-8e33-8820-4f8f-e6965b48ee71,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,5059b072-8b5c-827a-9424-d69e55eb1a91,1d6c19c6-343a-1bf7-c7d4-7ac4bcbe511d}","{NULL,NULL,NULL,NULL,NULL}"
"cde12763-0985-01a1-5d64-569e15d6a2a0","NL-HlmNHA_1478_16459K01_30","1","1","1","random_4","1","","Kleinbeeld 1978","Mary Minstrels in Jansheeren Heemskerk","{75159}","","","{Muziek}","{87757ebc-289d-32e3-6749-cfc41f17ca64,4bf7374b-084e-6d72-b196-d4e418254682,dfda4e8b-b37e-63e8-7cd9-c560d66fe841,b020c660-15d6-f348-e506-e5ef93f721b0,25fa0c76-63dd-58be-0265-8fcfa54db6e1}","{NULL,NULL,NULL,NULL,NULL}"
"cdec7959-8a43-2bc8-fa70-c8cbf201bb56","NL-HlmNHA_1478_29132K00_29","1","1","1","random_2","","","Kleinbeeld 1988","Ruud van Wilsum leraar sportmasseur","{133192}","","","{""Personen sport""}","{e15f3c52-5da4-d870-00e8-a29b1f5045af,4e69c87b-3925-1869-c7c2-227208f46c74,57c77c9c-655f-ac10-9b42-d2640f84ed62,2fa16a49-b6ce-5bc4-1a2e-cb05b4242c95,227d3a46-6018-7cd5-9d92-598256799b94}","{NULL,NULL,NULL,NULL,NULL}"
"cdeef230-683b-2dfd-eaeb-cfed2c75fc38","NL-HlmNHA_1478_21717K00_27","1","1","1","random_5","","","Kleinbeeld 1982","H.D. Buskruit lijn 2","{96227}","","","{""Noord Zuid Hollandse Vervoersmaatschappij N.V., NZ""}","{5da7ddba-7fbc-cf76-a750-d57bc8afc0d0,84300011-c25a-abf9-05fe-9ac5b3ebcd59,716595d3-8302-c8ce-3dd7-cc094a31a170,9a1710fc-278e-c11e-e3d5-5c4587324dd3,25fa0c76-63dd-58be-0265-8fcfa54db6e1}","{NULL,NULL,NULL,NULL,NULL}"
"cdf7a432-4b51-e4af-fc20-292b5017d818","NL-HlmNHA_1478_08792K00_33","1","1","1","random_10","1","","Kleinbeeld 1970","1e steen Pauluskerk, Heemstede","{46565}","","","{""Eerste Steen""}","{25fa0c76-63dd-58be-0265-8fcfa54db6e1,43642043-b5da-888a-ccc7-f6715167a42a,cfbf5531-d0fc-a346-8b1c-4121aca9a784,20f2779d-9c21-0052-9289-52040fb4d54e,c4db0acb-a485-a644-581f-ef8e352c3236}","{NULL,NULL,NULL,NULL,NULL}"
"cdfd042d-1a88-3324-133f-6abb4aaed571","NL-HlmNHA_1478_24919K01_36","1","1","1","random_1","","","Kleinbeeld 1985","Gehandicapten zwemmen hartekamp Heemstede","{112203}","","","{""Gehandicapten,  geestelijke gestoorden""}","{7dbc6a7e-4258-2434-bc3d-567164764912,1d6c19c6-343a-1bf7-c7d4-7ac4bcbe511d,e9228b5a-8ee7-012e-a672-39c0c4e5b414,54b7e786-c900-f102-4ff0-3cf505bdef33,9219934b-ea10-0d9d-58c5-793ed8068935}","{NULL,NULL,NULL,NULL,NULL}"
"ce0be26e-2717-4b48-0a12-22914fffe8fa","NL-HlmNHA_1478_18708K02_07","1","1","1","random_11","1","","Kleinbeeld 1979","Rijdende creche met Sint in NZH bus","{83442,78817}","","","{Creches,""St. Nicolaas, Sinterklaas""}","{474f47b9-8ef4-5ece-6c43-c5a1020b6bfd,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,25fa0c76-63dd-58be-0265-8fcfa54db6e1,4bf7374b-084e-6d72-b196-d4e418254682,9b975476-aa14-6e4d-1d71-e7db3d82285e}","{NULL,NULL,NULL,NULL,NULL}"
"ce18c93b-0f14-ca19-dfc1-5671fc561cf3","NL-HlmNHA_1478_21405K00_36","1","1","1","random_16","","","Kleinbeeld 1981","Uitreiking zilveren Kaatje Blokzijl","{94668,94669}","","","{Prijsuitreiking,Uitreiking}","{716595d3-8302-c8ce-3dd7-cc094a31a170,9b975476-aa14-6e4d-1d71-e7db3d82285e,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,4bf7374b-084e-6d72-b196-d4e418254682,e15f3c52-5da4-d870-00e8-a29b1f5045af}","{NULL,NULL,NULL,NULL,NULL}"
"ce2e5006-881d-4e9e-792c-598801553473","NL-HlmNHA_1478_12337K00_28","1","1","1","random_3","1","","Kleinbeeld 1973","Opening kleuterschool de Robbedoezen","{55678}","","","{""Opening, openingen, in gebruik name""}","{8baa6a68-94d5-862f-803f-fda90117a4d5,ea81c655-a3aa-a8ee-b6dc-bac32fa65f5a,716595d3-8302-c8ce-3dd7-cc094a31a170,6687f90e-798d-5a52-6abd-dfd7d9b4bf2a,87757ebc-289d-32e3-6749-cfc41f17ca64}","{NULL,NULL,NULL,NULL,NULL}"
"ce319c32-9c2c-82fd-94ee-cc14e75574e6","NL-HlmNHA_1478_16316K01_41","1","1","1","random_10","1","","Kleinbeeld 1978","Overzicht terrein bij IJweg t.o. Bornholm, H'dorp","{74581}","","","{Terreinen}","{bdc7a6c2-432f-cb2c-de8f-275265effcdc,06511001-cfb1-2434-97ad-88a8bc6badb6,020c70ac-8e33-8820-4f8f-e6965b48ee71,ae1ee599-e9cc-f5cd-fd36-1928117575cb,d5a80a03-d4c9-079d-407e-429bb38fe5d0}","{NULL,NULL,NULL,NULL,NULL}"
"ce34b3d4-00fe-3c91-dc67-a7f13c1fc248","NL-HlmNHA_1478_21748K00_03","1","1","1","random_15","","","Kleinbeeld 1982","Schuur, Kruisweg 365, Hoofddorp","{96210}","","","{Bouwwerken}","{9571146c-71de-7477-b892-3c6f0dba1d7e,11c9339a-8275-c93b-8e58-30098d44609b,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,ea81c655-a3aa-a8ee-b6dc-bac32fa65f5a,bdc7a6c2-432f-cb2c-de8f-275265effcdc}","{NULL,NULL,NULL,NULL,NULL}"
"ce35da9e-2afa-b37b-0e7c-538cacd3c5a4","NL-HlmNHA_1478_12239K00_15","1","1","1","random_17","1","","Kleinbeeld 1973","Ext. kerk Nazarenen","{55377}","","","{Exterieur}","{bdc7a6c2-432f-cb2c-de8f-275265effcdc,ea81c655-a3aa-a8ee-b6dc-bac32fa65f5a,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,9571146c-71de-7477-b892-3c6f0dba1d7e,c7d7de0a-1aad-64b8-4208-0d188cacef9d}","{NULL,NULL,NULL,NULL,NULL}"
"ce3bcd27-6559-037f-ec60-b1f6038a07dd","NL-HlmNHA_1478_18043K00_07","1","1","1","random_20","1","","Kleinbeeld 1979","Prijsuitreiking Zilveren dambord","{80899}","","","{Prijsuitreiking}","{dfda4e8b-b37e-63e8-7cd9-c560d66fe841,e15f3c52-5da4-d870-00e8-a29b1f5045af,9c9fdd99-5832-a001-3ac0-6938d00e4c74,716595d3-8302-c8ce-3dd7-cc094a31a170,25fa0c76-63dd-58be-0265-8fcfa54db6e1}","{NULL,NULL,NULL,NULL,NULL}"
"ce3e6969-5b35-900c-14ab-da21e76fcf63","NL-HlmNHA_1478_08288K00_11","1","1","1","random_7","1","","Kleinbeeld 1970","Hr. Kuipers achter schrijfmachine","{45070,45069}","","","{""Haarlems Dagblad e.d. en IJmuider Courant en Koeri"",Personen}","{57c77c9c-655f-ac10-9b42-d2640f84ed62,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,9c9fdd99-5832-a001-3ac0-6938d00e4c74,25fa0c76-63dd-58be-0265-8fcfa54db6e1}","{NULL,NULL,NULL,NULL,NULL}"
"ce46456f-ea6a-7448-0b2f-2e6e40cd44d8","NL-HlmNHA_1478_09327K00_13","1","1","1","random_5","1","","Kleinbeeld 1971","Interieur Fa. Hoes","{48075}","","","{Interieur}","{9e9bc5f1-d892-9c81-a462-f268b6f8816d,dc1a1f0b-9c28-29ed-e798-195e5d3f07aa,6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,a74a8834-b7f6-c2b6-b27f-2be60d6e4fb6,57c77c9c-655f-ac10-9b42-d2640f84ed62}","{NULL,NULL,NULL,NULL,NULL}"
"ce52e057-5182-257a-03e7-5f8cf205ac0a","NL-HlmNHA_1478_19092K02_04","1","1","1","random_10","","","Kleinbeeld 1980","Presentatie bloemenmeisjes, Bloemendaal","{84958}","","","{""Bloemen en bloemenmeisjes""}","{d454f996-fd20-a1c2-16a8-3a0d7acd47b7,04c8f727-f4be-4673-47ef-c6cb161bb0b3,9b975476-aa14-6e4d-1d71-e7db3d82285e,9c838793-6993-d946-2f2d-16592a3bd6ac,25fa0c76-63dd-58be-0265-8fcfa54db6e1}","{NULL,NULL,NULL,NULL,NULL}"
"ce5c5b28-ebea-f106-ac95-f2a97cc0d514","NL-HlmNHA_1478_20159K00_24","1","1","1","random_13","","","Kleinbeeld2 1980","Velserbroekpolder vanuit Verserbroekstraat","{89070}","","","{Polder}","{bdc7a6c2-432f-cb2c-de8f-275265effcdc,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,020c70ac-8e33-8820-4f8f-e6965b48ee71,0199e8d2-824a-b19a-be6a-5ee3beb624b5,ae1ee599-e9cc-f5cd-fd36-1928117575cb}","{NULL,NULL,NULL,NULL,NULL}"
"ce5f8268-8e2d-9fd4-6d7c-bbc17f538db3","NL-HlmNHA_1478_12946K01_17","1","1","1","random_19","1","","Kleinbeeld 1974","Agent te fiets Heemstede","{57631}","","","{Politie}","{57c77c9c-655f-ac10-9b42-d2640f84ed62,04c8f727-f4be-4673-47ef-c6cb161bb0b3,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,11c9339a-8275-c93b-8e58-30098d44609b,d454f996-fd20-a1c2-16a8-3a0d7acd47b7}","{NULL,NULL,NULL,NULL,NULL}"
"ce623b35-4a1e-3d54-39da-1c800668e7ff","NL-HlmNHA_1478_03564K00_22","1","1","1","random_6","","","Kleinbeeld 1965","Diploma Uitreiking Hoogovensleerlingen","{31673}","","","{Hoogovens}","{43642043-b5da-888a-ccc7-f6715167a42a,87757ebc-289d-32e3-6749-cfc41f17ca64,9b975476-aa14-6e4d-1d71-e7db3d82285e,8baa6a68-94d5-862f-803f-fda90117a4d5,716595d3-8302-c8ce-3dd7-cc094a31a170}","{NULL,NULL,NULL,NULL,NULL}"
"ce6647d9-2011-7c29-fa09-42a7dda3b1c0","NL-HlmNHA_1478_23728K00_24","1","1","1","random_13","","","Kleinbeeld 1984","Exterieur voormalig kerkje Kromme Spieringweg Vijfhuizen","{104849,104848}","","","{Kerken,Vijfhuizen}","{bdc7a6c2-432f-cb2c-de8f-275265effcdc,9571146c-71de-7477-b892-3c6f0dba1d7e,cada4aaf-64c9-ac97-e443-be2eccb7f895,cfbf5531-d0fc-a346-8b1c-4121aca9a784,c7d7de0a-1aad-64b8-4208-0d188cacef9d}","{NULL,NULL,NULL,NULL,NULL}"
"ce6a78a9-b683-fac3-3828-af67b7145427","NL-HlmNHA_1478_24289K00_36","1","1","1","random_19","","","Kleinbeeld 1984","Meisje met hond Wijk aan Zee","{108242}","","","{Honden}","{e119f947-9a96-32da-27b3-ed3fdd0bd681,c3cd755d-34c8-d31c-072d-02b34142daba,25fa0c76-63dd-58be-0265-8fcfa54db6e1,227d3a46-6018-7cd5-9d92-598256799b94,0b183ba6-f519-f1b0-0ddc-567830ca44d9}","{NULL,NULL,NULL,NULL,NULL}"
"ce6dbd4c-3437-eec2-9ce7-690e0a4b3fed","NL-HlmNHA_1478_24099K00_25","1","1","1","random_16","","","Kleinbeeld 1984","Golfclub Spaarnwoude","{101067}","","","{""Golf, golfen""}","{ad0117bb-fe7c-0c73-49f0-f6510c047620,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,020c70ac-8e33-8820-4f8f-e6965b48ee71,19dd0c73-e0c7-50d8-4a0b-32b470ecf44a,c3cd755d-34c8-d31c-072d-02b34142daba}","{NULL,NULL,NULL,NULL,NULL}"
"ce72be25-5e23-655a-e2a2-86a0fd45118f","NL-HlmNHA_1478_17374K00_25","1","1","1","random_17","1","","Kleinbeeld 1978","Toespraak Hr. Kraakman vakbond Veehouders","{78680,78681}","","","{Toespraak,Veeteelt}","{1d6c19c6-343a-1bf7-c7d4-7ac4bcbe511d,57c77c9c-655f-ac10-9b42-d2640f84ed62,25fa0c76-63dd-58be-0265-8fcfa54db6e1,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,5059b072-8b5c-827a-9424-d69e55eb1a91}","{NULL,NULL,NULL,NULL,NULL}"
"ce8070a0-d9d5-3f01-34d7-33e6fd24dc41","NL-HlmNHA_1478_07578K00_26","1","1","1","random_14","","","Kleinbeeld 1969","Kinderen met tassen","{42809}","","","{""Kinderen, kid, kindertehuizen, kinderfeest, kinder""}","{d454f996-fd20-a1c2-16a8-3a0d7acd47b7,7ab5c31c-f58c-5305-d70b-74ee936db03c,4e69c87b-3925-1869-c7c2-227208f46c74,d5618bae-755d-e676-951b-5c23f96607e7,bdc7a6c2-432f-cb2c-de8f-275265effcdc}","{NULL,NULL,NULL,NULL,NULL}"
"ce80bd09-bd1d-7136-6dc6-a8d80ce85199","NL-HlmNHA_1478_03412K01_35","1","1","1","random_4","","","Kleinbeeld 1965","Jacht Britannia.","{30467}","","","{Schepen}","{02f9b8eb-0589-ec17-0761-8169a98791f7,0988d5f4-bb6f-b657-7e61-630e9eeb5d04,f6876290-a31d-be25-9f48-714bd581b8cb,50359b71-5e1d-c81b-e550-e819280d3bcc,faa411ec-382f-26ad-ec27-5f8767bfb692}","{NULL,NULL,NULL,NULL,NULL}"
"ce86ea95-8c0e-e0ec-0d19-6009dd9c41a2","NL-HlmNHA_1478_06379K00_14","1","1","1","random_13","","","Kleinbeeld 1968","Kinderen op Stuif Stuif","{37994}","","","{""Stuif stuif""}","{c3cd755d-34c8-d31c-072d-02b34142daba,169266ec-658f-c05e-7560-27327865a82f,1047c920-6143-666f-7526-529d662fdfbc,5f261977-2ee0-3e45-8ad7-53ab45d2a466,25fa0c76-63dd-58be-0265-8fcfa54db6e1}","{NULL,NULL,NULL,NULL,NULL}"
"ce8b418d-072e-e2b3-7f96-cc9b7a17947c","NL-HlmNHA_1478_26681K00_08","1","1","1","random_16","","","Kleinbeeld 1986","Omgegooide bloembakken in de Warmoesstraat","{120936}","","","{Vernielingen}","{d5a80a03-d4c9-079d-407e-429bb38fe5d0,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,020c70ac-8e33-8820-4f8f-e6965b48ee71}","{NULL,NULL,NULL,NULL,NULL}"
"ce8e4c4e-ce31-98d5-1ae1-6253f7743131","NL-HlmNHA_1478_13099K00_37","1","1","1","random_11","1","","Kleinbeeld 1974","Prijsuitreiking van Tour De Lisse.","{58240}","","","{Prijsuitreiking}","{e15f3c52-5da4-d870-00e8-a29b1f5045af,dfda4e8b-b37e-63e8-7cd9-c560d66fe841,169266ec-658f-c05e-7560-27327865a82f,716595d3-8302-c8ce-3dd7-cc094a31a170,25fa0c76-63dd-58be-0265-8fcfa54db6e1}","{NULL,NULL,NULL,NULL,NULL}"
"ce8f634f-1d94-b00e-3506-a1d3976c631c","NL-HlmNHA_1478_24001K01_16","1","1","1","random_16","","","Kleinbeeld 1984","Feest gym avond 80 jaar gym vereniging Hoofddorp","{112825,106548}","","","{Gymnastiek,""Jubileum, jubilea""}","{efe13355-3612-9157-fe75-85d00b97e208,97a2afcc-7548-3055-09d9-adfbe7044cd1,c8f3165d-24eb-f48f-f57b-71695fef0494,c5d5be73-6728-d8d2-2487-788fca9a3138,c03a348c-5ae9-5eae-89ba-24bacfa46cba}","{NULL,NULL,NULL,NULL,NULL}"
"ce9d216c-174f-38e5-90cb-47d108ee365e","NL-HlmNHA_1478_24919K02_04","1","1","1","random_7","","","Kleinbeeld 1985","Gehandicapten zwemmen hartekamp Heemstede","{112203}","","","{""Gehandicapten,  geestelijke gestoorden""}","{8baa6a68-94d5-862f-803f-fda90117a4d5,11c9339a-8275-c93b-8e58-30098d44609b,66d3272b-dc63-c875-b7a1-a15f38b87df4,9219934b-ea10-0d9d-58c5-793ed8068935,7dbc6a7e-4258-2434-bc3d-567164764912}","{NULL,NULL,NULL,NULL,NULL}"
"cea272ee-3966-9001-5fe8-3e053f30684c","NL-HlmNHA_1478_19461K01_04","1","1","1","random_11","","","Kleinbeeld 1980","Ext. oud en nieuwbouw Raad van Arbeid, Staten Bolwerk","{86304}","","","{Exterieur}","{9571146c-71de-7477-b892-3c6f0dba1d7e,0199e8d2-824a-b19a-be6a-5ee3beb624b5,c3cd755d-34c8-d31c-072d-02b34142daba,bdc7a6c2-432f-cb2c-de8f-275265effcdc,d454f996-fd20-a1c2-16a8-3a0d7acd47b7}","{NULL,NULL,NULL,NULL,NULL}"
"cea2c344-48e7-8c87-d131-02ee0210b14a","NL-HlmNHA_1478_20439K00_03","1","1","1","random_5","","","Kleinbeeld 1981","Kees Verkade Monaco","{90082}","","","{Frankrijk}","{9c838793-6993-d946-2f2d-16592a3bd6ac,04c8f727-f4be-4673-47ef-c6cb161bb0b3,57c77c9c-655f-ac10-9b42-d2640f84ed62,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,cada4aaf-64c9-ac97-e443-be2eccb7f895}","{NULL,NULL,NULL,NULL,NULL}"
"cea3fc16-aff8-4dc0-9d86-a3d659518292","NL-HlmNHA_1478_13862K01_34","1","1","1","random_16","1","","Kleinbeeld 1975","Rupsenplaag in de duinen van IJmuiden","{62282,62281}","","","{Dieren,Duinen}","{0199e8d2-824a-b19a-be6a-5ee3beb624b5,06511001-cfb1-2434-97ad-88a8bc6badb6,5059b072-8b5c-827a-9424-d69e55eb1a91,cfbf5531-d0fc-a346-8b1c-4121aca9a784,086db4c8-b874-7d48-1944-e81f0030d0d6}","{NULL,NULL,NULL,NULL,NULL}"
"cea96323-9e5d-0080-9f38-2495ef0cd297","NL-HlmNHA_1478_22026K00_38","1","1","1","random_1","","","Kleinbeeld 1982","Opening 4 scholen aan de Dorpsduinen Wijk aan Zee","{97328}","","","{Scholen}","{b020c660-15d6-f348-e506-e5ef93f721b0,8baa6a68-94d5-862f-803f-fda90117a4d5,9c9fdd99-5832-a001-3ac0-6938d00e4c74,25fa0c76-63dd-58be-0265-8fcfa54db6e1,dfda4e8b-b37e-63e8-7cd9-c560d66fe841}","{NULL,NULL,NULL,NULL,NULL}"
"ceab1b58-0e16-0f71-e6d5-5c30dab6dd8d","NL-HlmNHA_1478_24157K01_39","1","1","1","random_18","","","Kleinbeeld 1984","Fietsers door rood licht","{107456}","","","{""Fietsen, fietspaden, fietsers""}","{1d6c19c6-343a-1bf7-c7d4-7ac4bcbe511d,57c77c9c-655f-ac10-9b42-d2640f84ed62,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,04c8f727-f4be-4673-47ef-c6cb161bb0b3,42b2daf6-eaad-a3eb-ab9e-d31c080765c3}","{NULL,NULL,NULL,NULL,NULL}"
"ceacf183-fc9b-ba7f-a284-5be4870f360b","NL-HlmNHA_1478_29175K00_35","1","1","1","random_12","","","Kleinbeeld 1988","Opening 5 scholen Hoofddorp","{133310,133311}","","","{""Opening, openingen, in gebruik name"",Scholen}","{25fa0c76-63dd-58be-0265-8fcfa54db6e1,19dd0c73-e0c7-50d8-4a0b-32b470ecf44a,50359b71-5e1d-c81b-e550-e819280d3bcc,87757ebc-289d-32e3-6749-cfc41f17ca64,a74a8834-b7f6-c2b6-b27f-2be60d6e4fb6}","{NULL,NULL,NULL,NULL,NULL}"
"ceb55cdc-123e-33d4-a29f-29153c29876e","NL-HlmNHA_1478_05663K01_27","1","1","1","random_3","","","Kleinbeeld 1967","Portret van Ge Hogenbosch","{35225}","","","{Portretten}","{5da7ddba-7fbc-cf76-a750-d57bc8afc0d0,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,9a1710fc-278e-c11e-e3d5-5c4587324dd3,4bf7374b-084e-6d72-b196-d4e418254682}","{NULL,NULL,NULL,NULL,NULL}"
"ceb61bb9-86b8-cd8c-0765-8f15a6b9be7b","NL-HlmNHA_1478_00606K00_32","1","1","1","random_2","","","Kleinbeeld 1963","Arresleeën op de Grote Markt","{24150}","","","{Sneeuw}","{020c70ac-8e33-8820-4f8f-e6965b48ee71,0b183ba6-f519-f1b0-0ddc-567830ca44d9,c7d7de0a-1aad-64b8-4208-0d188cacef9d,e119f947-9a96-32da-27b3-ed3fdd0bd681,7ab5c31c-f58c-5305-d70b-74ee936db03c}","{NULL,NULL,NULL,NULL,NULL}"
