uuid,register_number,log_number,card_number,subcollectie,serie_name,preference,description,entry_number,catalog_card,catalog_card_scan,location,person,date,code,log_page_id,object_number,file_uuid,file_name,dam_path
f18b74de-5311-688f-b92e-60cbf555a99d,NL-HlmNHA_1478_17783K00,NL-HlmNHA_1478_17783K,00,K,"Kleinbeeld 1979",1979,"Argentijnen in Wijk aan Zee",80087,Personen,NHA012000016_P_0268,"Wijk aan Zee",,26-03-1979,NL-HlmNHA_1478_17783K,,NL-HlmNHA_1478_17783K00_21,15ceb022-c958-6c9b-9a3e-fba6027fe02e,NL-HlmNHA_1478_17783K00_21,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_17783K00/"
dad725fa-3a42-5ad1-cef7-356793cfe5c6,NL-HlmNHA_1478_17783K00,NL-HlmNHA_1478_17783K,00,K,"Kleinbeeld 1979",1979,"Kinderen die pilletjes slikken IJmuiden",80091,Diversen,NHA012000004_D_0164,IJmuiden,,26-03-1979,NL-HlmNHA_1478_17783K,,NL-HlmNHA_1478_17783K00_15,ce882f6b-6800-08e0-b48a-99468e090377,NL-HlmNHA_1478_17783K00_15,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_17783K00/"
3b536fa7-138b-4caa-07be-f246c490821d,NL-HlmNHA_1478_17783K00,NL-HlmNHA_1478_17783K,00,K,"Kleinbeeld 1979",1979,"Hotel afbraak Wijk aan Zee Hr. Mijland - Hr. Egthuis Hotel de Wijkck",80088,Hotels,NHA012000008_H_0510,"Wijk aan Zee",,26-03-1979,NL-HlmNHA_1478_17783K,,NL-HlmNHA_1478_17783K00_25,c84dd575-805b-13f5-f546-56d46346722f,NL-HlmNHA_1478_17783K00_25,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_17783K00/"
8ace401a-69b4-bb40-09f4-db3d2b044ac0,NL-HlmNHA_1478_09843K00,NL-HlmNHA_1478_09843K,00,K,"Kleinbeeld 1971",1971,"Winkelcentrum Schalkwijk",49779,"Winkels en kiosken",NHA012000022_W_0299,,,06-09-1971,NL-HlmNHA_1478_09843K,,NL-HlmNHA_1478_09843K00_06,a25b48b8-6b33-a291-5a2c-4dc95507c6ea,NL-HlmNHA_1478_09843K00_06,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_09843K00/"
31aa8149-98c1-1012-8bb4-74d0b0c83dd5,NL-HlmNHA_1478_25631K01,NL-HlmNHA_1478_25631K,01,K,"Kleinbeeld 1985",1985,"Noord Boulevard Zandvoort",116064,Zandvoort,NHA012000024_Z_0024,Zandvoort,,21-10-1985,NL-HlmNHA_1478_25631K,,NL-HlmNHA_1478_25631K01_31,41040bd7-5e61-ed01-4507-cf37cc11ec6d,NL-HlmNHA_1478_25631K01_31,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_25631K01/"
8e55aff5-b6c8-c718-4406-49081b568338,NL-HlmNHA_1478_10586K00,NL-HlmNHA_1478_10586K,00,K,"Kleinbeeld 1972",1972,"Meisje bij kast met oudheden",52049|52050,Oudheidkunde|Personen,NHA012000015_O_0325|NHA012000016_P_0211,,,26-04-1972,NL-HlmNHA_1478_10586K,,NL-HlmNHA_1478_10586K00_20,aaffc3c9-d720-aead-1319-94ec94737693,NL-HlmNHA_1478_10586K00_20,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_10586K00/"
ae43f6bc-ecd2-56f9-48b5-827d7b83c779,NL-HlmNHA_1478_00907K00,NL-HlmNHA_1478_00907K,00,K,"Kleinbeeld 1963",1963,"2 borden 50 km. op Leidsevaart",24912,"Verkeer, veilig verkeer",NHA012000021_V_0137,,,04-06-1963,NL-HlmNHA_1478_00907K,,NL-HlmNHA_1478_00907K00_18,208179e9-b0db-549d-26c4-8c091170af9f,NL-HlmNHA_1478_00907K00_18,"/VeleHanden Fotopersbureau De Boer/Batch_01/NL-HlmNHA_1478_00907K00/"
802e869e-15f8-5fc6-47ec-8e99f3d2b4e8,NL-HlmNHA_1478_21172K00,NL-HlmNHA_1478_21172K,00,K,"Kleinbeeld 1981",1981,"Opening kasteel MArquette Heemskerk",93533|93534,"Kastelen|Opening, openingen, in gebruik name",NHA012000011_K_0052|NHA012000015_O_0170,"Heemskerk, Marquettelaan",,26-09-1981,NL-HlmNHA_1478_21172K,,NL-HlmNHA_1478_21172K00_11,d159a695-b9fc-fe0a-8f80-d42b5c7ebd6a,NL-HlmNHA_1478_21172K00_11,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_21172K00/"
f4b4dd58-ba3e-1366-366e-40e62080d70e,NL-HlmNHA_1478_21172K00,NL-HlmNHA_1478_21172K,00,K,"Kleinbeeld 1981",1981,"Gestolen schilderij Jaap Sluyters",93525,"Schilderijen, schilderen, schilders",NHA012000018_S_0448,,"Sluijters, Jaap",26-09-1981,NL-HlmNHA_1478_21172K,,NL-HlmNHA_1478_21172K00_21,8b180ce2-9917-6c5e-7751-318818d53911,NL-HlmNHA_1478_21172K00_21,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_21172K00/"
b173fa57-7ab5-550e-fcc3-2578960d8282,NL-HlmNHA_1478_03157K00,NL-HlmNHA_1478_03157K,00,K,"Kleinbeeld 1965",1965,"Prins Bernhard bij Hoogovens Congres, RAI",30218,"Kon. bezoeken en ontvangsten, personen, begrafenis",NHA012000011_K_0275,,"Z.K.H. Prins Bernhard",29-03-1965,NL-HlmNHA_1478_03157K,,NL-HlmNHA_1478_03157K00_22,9a315036-4c8e-31df-de80-56505d1e760d,NL-HlmNHA_1478_03157K00_22,"/VeleHanden Fotopersbureau De Boer/Batch_01/NL-HlmNHA_1478_03157K00/"
797f76ea-6b5f-de30-cd8a-f95cea4c6c9a,NL-HlmNHA_1478_21563K00,NL-HlmNHA_1478_21563K,00,K,"Kleinbeeld 1982",1982,"Uitgebrande auto Randweg",95469,"Branden, brandweer",NHA012000002_B_0677,", Randweg",,03-02-1982,NL-HlmNHA_1478_21563K,,NL-HlmNHA_1478_21563K00_30,a1e25a66-4455-81f7-60cf-aa7df6f2f75b,NL-HlmNHA_1478_21563K00_30,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_21563K00/"
4391f4fe-7d01-8c72-2321-edc39a4dda9e,NL-HlmNHA_1478_17800K00,NL-HlmNHA_1478_17800K,00,K,"Kleinbeeld 1979",1979,"Presentatie boek Stemmen in Europa Den Haag",80139,Spectrum,NHA012000018_S_0190,"Den Haag",,30-03-1979,NL-HlmNHA_1478_17800K,,NL-HlmNHA_1478_17800K00_18,524dbe3b-a0a9-5cf7-0e76-42e7cf032a67,NL-HlmNHA_1478_17800K00_18,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_17800K00/"
a616e32c-99ff-26a3-c242-074ea94488fe,NL-HlmNHA_1478_07243K00,NL-HlmNHA_1478_07243K,00,K,"Kleinbeeld 1969",1969,"Politiepost bij tunnel",41500,Politie,NHA012000016_P_0571,,,20-06-1969,NL-HlmNHA_1478_07243K,,NL-HlmNHA_1478_07243K00_24,9d34c737-dd72-a11b-4395-361d82f48ba1,NL-HlmNHA_1478_07243K00_24,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_07243K00/"
47d51adf-4283-0562-cecf-c14ba6b3c548,NL-HlmNHA_1478_17237K00,NL-HlmNHA_1478_17237K,00,K,"Kleinbeeld 1978",1978,"Bouwterrein sporthal in IJmuiden",78181|78180,"Bouwen, bouwputten|Terreinen",NHA012000002_B_0616|NHA012000019_T_0196,,,10-10-1978,NL-HlmNHA_1478_17237K,,NL-HlmNHA_1478_17237K00_34,697eefd0-4dbb-1f29-7c0a-c6fd2b8efe09,NL-HlmNHA_1478_17237K00_34,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_17237K00/"
f37cc52d-16b8-95df-621a-9afc00b32a18,NL-HlmNHA_1478_29525K00,NL-HlmNHA_1478_29525K,00,K,"Kleinbeeld 1988",1988,"Onthulling beeld Mensenrechtenlaan, Beverwijk",135168,Onthullingen,NHA012000015_O_0081,"Beverwijk, Laan der Mensenrechten",,10-09-1988,NL-HlmNHA_1478_29525K,,NL-HlmNHA_1478_29525K00_13,91b58216-ab74-c0a0-0562-2f0e9439bd43,NL-HlmNHA_1478_29525K00_13,"/VeleHanden Fotopersbureau De Boer/Batch_06/NL-HlmNHA_1478_29525K00/"
35e7f504-23a6-2207-8a7d-f0c61f144a72,NL-HlmNHA_1478_29525K00,NL-HlmNHA_1478_29525K,00,K,"Kleinbeeld 1988",1988,"Carlsberg pop instuif Wijk aan Zee",135141,Muziek,NHA012000013_M_0263,"Wijk aan Zee",,09-09-1988,NL-HlmNHA_1478_29525K,,NL-HlmNHA_1478_29525K00_03,b93ec998-e0ab-ed72-98a0-c783ece5edf6,NL-HlmNHA_1478_29525K00_03,"/VeleHanden Fotopersbureau De Boer/Batch_06/NL-HlmNHA_1478_29525K00/"
5e103954-f0fd-8694-e5f6-bd5a07d19e2b,NL-HlmNHA_1478_15865K02,NL-HlmNHA_1478_15865K,02,K,"Kleinbeeld 1977",1977,"HIFI apparatuur reportage",72736,Radio,NHA012000017_R_0280,,,17-08-1977,NL-HlmNHA_1478_15865K,,NL-HlmNHA_1478_15865K02_17,565e08d0-4099-01cf-3f35-d70e32234237,NL-HlmNHA_1478_15865K02_17,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_15865K02/"
f819416f-3a6f-0e49-511c-38216c599a67,NL-HlmNHA_1478_19120K00,NL-HlmNHA_1478_19120K,00,K,"Kleinbeeld 1980",1980,"Portet Heer Rutte autosloper Velsen",85053,Portretten,NHA012000016_P_0650,Velsen,,26-03-1980,NL-HlmNHA_1478_19120K,,NL-HlmNHA_1478_19120K00_23,faad3d65-00f0-f525-f2ad-736443818c8e,NL-HlmNHA_1478_19120K00_23,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_19120K00/"
b3df374c-9968-e5f1-6dee-ff7ac9910efa,NL-HlmNHA_1478_06467K00,NL-HlmNHA_1478_06467K,00,K,"Kleinbeeld 1968",1968,"Huizenbouw Hoofddorp",38454,"Bouwen, bouwputten",NHA012000002_B_0631,,,16-09-1968,NL-HlmNHA_1478_06467K,,NL-HlmNHA_1478_06467K00_28,68d09869-2c7b-9f20-3b33-94a053f22ae2,NL-HlmNHA_1478_06467K00_28,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_06467K00/"
6475da48-9654-68b1-41ab-a8e327f75b69,NL-HlmNHA_1478_28711K01,NL-HlmNHA_1478_28711K,01,K,"Kleinbeeld 1988",1988,"Ingebruikname mobilifooncentrale schiphol",131077,Schiphol,NHA012000018_S_0507,Schiphol,"Smit-Kroes, Neelie, minister Verkeer en waterstaat",17-02-1988,NL-HlmNHA_1478_28711K,,NL-HlmNHA_1478_28711K01_33,ec6cadc5-922d-f373-dde1-f198e36a15bc,NL-HlmNHA_1478_28711K01_33,"/VeleHanden Fotopersbureau De Boer/Batch_06/NL-HlmNHA_1478_28711K01/"
6b626af5-533f-2b8e-f93d-a31292f97c37,NL-HlmNHA_1478_29558K00,NL-HlmNHA_1478_29558K,00,K,"Kleinbeeld 1988",1988,"Bietencampagne CSM, Halfweg - met 2 heren",135336,"C.M.S. Halfweg",NHA012000003_C_0220,Halfweg,,19-09-1988,NL-HlmNHA_1478_29558K,,NL-HlmNHA_1478_29558K00_14,0daa79d5-6350-ad90-0016-27ae142aaf95,NL-HlmNHA_1478_29558K00_14,"/VeleHanden Fotopersbureau De Boer/Batch_06/NL-HlmNHA_1478_29558K00/"
5c0a8ae8-44c8-34fd-41a6-1c72ee2c5fa6,NL-HlmNHA_1478_29558K00,NL-HlmNHA_1478_29558K,00,K,"Kleinbeeld 1988",1988,"Repetitie operettevereniging Hulsbergen",135353,"Opera, operette",NHA012000015_O_0253,,,19-09-1988,NL-HlmNHA_1478_29558K,,NL-HlmNHA_1478_29558K00_05,0f9362f6-2c47-7916-f4ee-08ebf70a2ceb,NL-HlmNHA_1478_29558K00_05,"/VeleHanden Fotopersbureau De Boer/Batch_06/NL-HlmNHA_1478_29558K00/"
786dd1ad-bf64-0c84-5429-7d871d674075,NL-HlmNHA_1478_15494K01,NL-HlmNHA_1478_15494K,01,K,"Kleinbeeld 1977",1977,"Opening bloemencorsoshow door André van Duin + A. v. Duin met tulpen",71163|71162,"Bloemencorso, bloemententoonstelling|Opening, openingen, in gebruik name",NHA012000002_B_0399|NHA012000015_O_0188,,"Duin, André van",21-04-1977,NL-HlmNHA_1478_15494K,,NL-HlmNHA_1478_15494K01_04,9bcaf306-ec32-8e7e-7a70-42155a8c9e4d,NL-HlmNHA_1478_15494K01_04,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_15494K01/"
b40a8f39-5187-7008-9f76-c69979ab50fe,NL-HlmNHA_1478_15161K00,NL-HlmNHA_1478_15161K,00,K,"Kleinbeeld 1976",1976,"Toots Thielemans in concertgebouw",69642|69643,"Concertzaal, Concertgebouw|Muziek",NHA012000003_C_0158|NHA012000013_M_0294,,"Thielemans, Toots",21-12-1976,NL-HlmNHA_1478_15161K,,NL-HlmNHA_1478_15161K00_06,8b777243-8522-4669-0112-d6c0dce5ae7f,NL-HlmNHA_1478_15161K00_06,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_15161K00/"
8e5d3cbe-fee1-129a-1043-4db7c28028f6,NL-HlmNHA_1478_25578K00,NL-HlmNHA_1478_25578K,00,K,"Kleinbeeld 1985",1985,"Veiling IJmuiden",115820,Veiling,NHA012000021_V_0046,IJmuiden,,03-10-1985,NL-HlmNHA_1478_25578K,,NL-HlmNHA_1478_25578K00_40,332f0766-6db7-df5d-424b-21b11f0b1fae,NL-HlmNHA_1478_25578K00_40,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_25578K00/"
29cb21a4-d8a4-7b1b-349a-8de7fc58c0e9,NL-HlmNHA_1478_25578K00,NL-HlmNHA_1478_25578K,00,K,"Kleinbeeld 1985",1985,"Kinderen bij dierenambulance",115810,Dieren,NHA012000004_D_0083,,,03-10-1985,NL-HlmNHA_1478_25578K,,NL-HlmNHA_1478_25578K00_32,4570a0e2-8547-ad81-542a-183472b1613d,NL-HlmNHA_1478_25578K00_32,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_25578K00/"
02069c3b-9a0c-20b9-c93a-793ff108e12c,NL-HlmNHA_1478_08602K00,NL-HlmNHA_1478_08602K,00,K,"Kleinbeeld 1970",1970,"Restauratie kerk in Heemskerk",46112,Restauratie,NHA012000017_R_0031,,,01-09-1970,NL-HlmNHA_1478_08602K,,NL-HlmNHA_1478_08602K00_12,b02f9a3a-7dc3-48bf-3b94-1289322fbcd3,NL-HlmNHA_1478_08602K00_12,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_08602K00/"
cc3ada22-bac9-6ef5-4d83-4ddd69ed1fe1,NL-HlmNHA_1478_21655K00,NL-HlmNHA_1478_21655K,00,K,"Kleinbeeld 1982",1982,"Cabaret groep IVO mavo",95929|95928,Cabaret|Scholen,NHA012000003_C_0004|NHA012000018_S_0563,,,02-03-1982,NL-HlmNHA_1478_21655K,,NL-HlmNHA_1478_21655K00_08,20a787ee-14d6-246e-cb77-7f384f035bf0,NL-HlmNHA_1478_21655K00_08,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_21655K00/"
b6d07878-87d5-fa1b-20d3-1878ee8413e1,NL-HlmNHA_1478_22280K01,NL-HlmNHA_1478_22280K,01,K,"Kleinbeeld 1982",1982,"Bollenschuur fa. Schrama, Zwaanshoek",98183,"Bollen en bollenstreek, bollenveld, bollen",NHA012000002_B_0491,Zwaanshoek,,07-09-1982,NL-HlmNHA_1478_22280K,,NL-HlmNHA_1478_22280K01_34,52d05a41-c58f-98f6-c431-d7fec93e8c66,NL-HlmNHA_1478_22280K01_34,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_22280K01/"
5eef6961-3ece-0ac0-8232-55bb66d210ed,NL-HlmNHA_1478_26563K00,NL-HlmNHA_1478_26563K,00,K,"Kleinbeeld 1986",1986,"Poppe de Boer honkbalfotograaf",120404,"Wereld kampioenschappen Honkbal 1986",NHA012000008_H_0415,,"Boer, Poppe de",27-07-1986,NL-HlmNHA_1478_26563K,,NL-HlmNHA_1478_26563K00_39,bb91da10-e9cf-dc75-e01c-ecb763fb4bd9,NL-HlmNHA_1478_26563K00_39,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_26563K00/"
d393f4fd-572f-ee2a-27c4-e71ac23f1541,NL-HlmNHA_1478_26563K00,NL-HlmNHA_1478_26563K,00,K,"Kleinbeeld 1986",1986,"Miami Maniac met scheidsrechter",120394,"Wereld kampioenschappen Honkbal 1986",NHA012000008_H_0415,,,27-07-1986,NL-HlmNHA_1478_26563K,,NL-HlmNHA_1478_26563K00_34,8d9f2be4-71bc-71ef-edeb-9bdede0b0909,NL-HlmNHA_1478_26563K00_34,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_26563K00/"
c50081ba-0ba2-9eb2-101b-5cdbf08b5aa7,NL-HlmNHA_1478_29590K00,NL-HlmNHA_1478_29590K,00,K,"Kleinbeeld 1988",1988,"De heer Huizer, dir. bij PZ, Vogelenzang",135499|135500,"Directie|Psycho en Psychiatrische inrichtingen",NHA012000004_D_0142|NHA012000016_P_0844,Vogelenzang,,27-09-1988,NL-HlmNHA_1478_29590K,,NL-HlmNHA_1478_29590K00_03,5d9bee47-874b-ac40-f2a3-af3b8fb1d090,NL-HlmNHA_1478_29590K00_03,"/VeleHanden Fotopersbureau De Boer/Batch_06/NL-HlmNHA_1478_29590K00/"
10cf43f8-c175-e7ef-2481-c567438a25b7,NL-HlmNHA_1478_16975K02,NL-HlmNHA_1478_16975K,02,K,"Kleinbeeld 1978",1978,"Cafe Tromp Santpoort",77310,Santpoort,NHA012000018_S_0010,,,01-08-1978,NL-HlmNHA_1478_16975K,,NL-HlmNHA_1478_16975K02_24,2666bb62-5d3e-6c0d-abd3-31b3f8b97b3d,NL-HlmNHA_1478_16975K02_24,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_16975K02/"
eb3c3a59-de48-f029-0407-a9c8645ba938,NL-HlmNHA_1478_28935K00,NL-HlmNHA_1478_28935K,00,K,"Kleinbeeld 1988",1988,"Presentatie nieuwe vuilniswagens Hoofddorp",132187|132188,Reiniging|Vuilnis,NHA012000017_R_0164|NHA012000021_V_0421,Hoofddorp,,11-04-1988,NL-HlmNHA_1478_28935K,,NL-HlmNHA_1478_28935K00_36,e316b882-d718-1663-9920-2938440d7ab4,NL-HlmNHA_1478_28935K00_36,"/VeleHanden Fotopersbureau De Boer/Batch_06/NL-HlmNHA_1478_28935K00/"
feda8f8f-95d7-dc38-cb86-61acd7683a96,NL-HlmNHA_1478_06914K02,NL-HlmNHA_1478_06914K,02,K,"Kleinbeeld 1969",1969,"Majorettes Soli Deo Gloria",40310|40311,Dansen|Muziek,NHA012000004_D_0032|NHA012000013_M_0311,,,07-03-1969,NL-HlmNHA_1478_06914K,,NL-HlmNHA_1478_06914K02_02,4f8e7f2a-0f9e-0d52-f5fc-d92e2852f1a4,NL-HlmNHA_1478_06914K02_02,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_06914K02/"
8b986233-accf-cd3d-e799-1858a16fbe27,NL-HlmNHA_1478_14688K00,NL-HlmNHA_1478_14688K,00,K,"Kleinbeeld 1976",1976,"Wethouder Ockeloen trapt voetbalwedstrijd PvdA - Velsen afd. Velsen",67190,Wethouders,NHA012000022_W_0222,,,17-06-1976,NL-HlmNHA_1478_14688K,,NL-HlmNHA_1478_14688K00_34,9e2220df-9e93-0d8d-cc32-616ba4da438f,NL-HlmNHA_1478_14688K00_34,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_14688K00/"
4418f87a-d5f7-699a-c00f-9da7ece25bb5,NL-HlmNHA_1478_23931K00,NL-HlmNHA_1478_23931K,00,K,"Kleinbeeld 1984",1984,"Nationale Surfkrant van de pers",106162|106163,"Haarlems Dagblad e.d. en IJmuider Courant en Koeri|Surfen",NHA012000008_H_0070|NHA012000018_S_0306,,,12-03-1984,NL-HlmNHA_1478_23931K,,NL-HlmNHA_1478_23931K00_20,38582c15-4cc8-8901-f9a3-f61ec16928a7,NL-HlmNHA_1478_23931K00_20,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_23931K00/"
9569924e-2e16-7279-5dc5-506e7a2f2e5a,NL-HlmNHA_1478_21990K00,NL-HlmNHA_1478_21990K,00,K,"Kleinbeeld 1982",1982,"Portret van Henk Krul, F.N.V.",97183,"Personen vakbonden",NHA012000016_P_0469,,"Krul, Henk",10-06-1982,NL-HlmNHA_1478_21990K,,NL-HlmNHA_1478_21990K00_02,9f015288-5d58-04a0-a940-a7d35cea547a,NL-HlmNHA_1478_21990K00_02,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_21990K00/"
d8a31598-8d0a-4a37-f7bf-02504a28fb6f,NL-HlmNHA_1478_16385K00,NL-HlmNHA_1478_16385K,00,K,"Kleinbeeld 1978",1978,"Studio Arnold Mühren Volendam",74851|74850,"Muziek|Personen zang en muziek",NHA012000013_M_0292|NHA012000016_P_0479,,"Mühren, Arnold",24-01-1978,NL-HlmNHA_1478_16385K,,NL-HlmNHA_1478_16385K00_06,f6adf41a-506c-e0f7-6168-0f5ca523e19b,NL-HlmNHA_1478_16385K00_06,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_16385K00/"
d5f79280-d02f-4331-e341-cd53745608d4,NL-HlmNHA_1478_16385K00,NL-HlmNHA_1478_16385K,00,K,"Kleinbeeld 1978",1978,"Receptie Hr. Bakker sociale dienst",74846,Recepties,NHA012000017_R_0218,,,24-01-1978,NL-HlmNHA_1478_16385K,,NL-HlmNHA_1478_16385K00_33,94a52031-e8c7-6071-5a3f-9e8eae12dedb,NL-HlmNHA_1478_16385K00_33,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_16385K00/"
a0af710e-31ca-a5f8-db3c-80bff7de5afa,NL-HlmNHA_1478_13056K00,NL-HlmNHA_1478_13056K,00,K,"Kleinbeeld 1974",1974,"Brabants orkest in concertgebouw.",58057,Orkesten,NHA012000015_O_0313,,,19-06-1974,NL-HlmNHA_1478_13056K,,NL-HlmNHA_1478_13056K00_08,caec9737-4721-f456-d5e9-d4d7c1af8c0c,NL-HlmNHA_1478_13056K00_08,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_13056K00/"
112dd181-06d6-7f93-334e-134bc6909bf6,NL-HlmNHA_1478_18902K01,NL-HlmNHA_1478_18902K,01,K,"Kleinbeeld 1980",1980,"Burg. B'wijk ontvangt HST schakers",84187,Hoogovenschaaktoernooi,NHA012000008_H_0469,Beverwijk,,24-01-1980,NL-HlmNHA_1478_18902K,,NL-HlmNHA_1478_18902K01_11,ac6ada53-3071-2820-b14d-94da037c9aa8,NL-HlmNHA_1478_18902K01_11,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_18902K01/"
a942ca5f-8cc7-92f7-df65-49c5e8f5b8d1,NL-HlmNHA_1478_29137K00,NL-HlmNHA_1478_29137K,00,K,"Kleinbeeld 1988",1988,"Verkeersexamen Heemstede",133212,Examen,NHA012000005_E_0152,Heemstede,,26-05-1988,NL-HlmNHA_1478_29137K,,NL-HlmNHA_1478_29137K00_38,90fb4777-6fac-58b7-6454-4c03b91fd743,NL-HlmNHA_1478_29137K00_38,"/VeleHanden Fotopersbureau De Boer/Batch_06/NL-HlmNHA_1478_29137K00/"
31ab4502-bbbf-ee0d-137c-fcd343516831,NL-HlmNHA_1478_24157K01,NL-HlmNHA_1478_24157K,01,K,"Kleinbeeld 1984",1984,"Gaslek parklaan/ Kenaupark",107457,Gas,NHA012000007_G_0291,"Haarlem, Parklaan",,22-05-1984,NL-HlmNHA_1478_24157K,,NL-HlmNHA_1478_24157K01_28,a91af192-6d86-341e-c05f-5b62a69970d9,NL-HlmNHA_1478_24157K01_28,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_24157K01/"
ceab1b58-0e16-0f71-e6d5-5c30dab6dd8d,NL-HlmNHA_1478_24157K01,NL-HlmNHA_1478_24157K,01,K,"Kleinbeeld 1984",1984,"Fietsers door rood licht",107456,"Fietsen, fietspaden, fietsers",NHA012000006_F_0080,,,22-05-1984,NL-HlmNHA_1478_24157K,,NL-HlmNHA_1478_24157K01_39,7c5b119c-8ea9-a8ba-7bc5-da16f65dff58,NL-HlmNHA_1478_24157K01_39,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_24157K01/"
be269334-c383-a7b6-c183-d413042eae63,NL-HlmNHA_1478_14565K00,NL-HlmNHA_1478_14565K,00,K,"Kleinbeeld 1976",1976,"1 mei manifestatie, Toneelschuur, met Minister Vorrink",66326,Feesten,NHA012000006_F_0041,Haarlem,"Vorrink, Irene",01-05-1976,NL-HlmNHA_1478_14565K,,NL-HlmNHA_1478_14565K00_29,e28db26b-8b68-7bb4-eee2-f0d69d6ee57b,NL-HlmNHA_1478_14565K00_29,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_14565K00/"
e4e95f6a-645b-2b4d-bd29-2c39e977e273,NL-HlmNHA_1478_14565K00,NL-HlmNHA_1478_14565K,00,K,"Kleinbeeld 1976",1976,"Kermis gehandicapte kinderen, Schalkwijk",66339,Koninginnedag,NHA012000011_K_0311,,,30-04-1976,NL-HlmNHA_1478_14565K,,NL-HlmNHA_1478_14565K00_23,0cc6afcd-19a9-d865-cf31-5fc572851157,NL-HlmNHA_1478_14565K00_23,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_14565K00/"
5da0596e-c7e2-d50d-6927-2d5d88c10d7f,NL-HlmNHA_1478_25929K00,NL-HlmNHA_1478_25929K,00,K,"Kleinbeeld 1986",1986,"Echtpaar van Zon 60 jaar getrouwd",117357,Echtparen,NHA012000005_E_0010,,,27-01-1986,NL-HlmNHA_1478_25929K,,NL-HlmNHA_1478_25929K00_04,db5f86d8-acb0-faaa-8324-02c83dde110d,NL-HlmNHA_1478_25929K00_04,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_25929K00/"
c60238b5-e8f7-f772-c95b-a033abd3ae56,NL-HlmNHA_1478_23776K00,NL-HlmNHA_1478_23776K,00,K,"Kleinbeeld 1984",1984,"Stagiaire boetiek Baloe Beverwijk",105160,"Winkels en kiosken",NHA012000022_W_0283,Beverwijk,,18-01-1984,NL-HlmNHA_1478_23776K,,NL-HlmNHA_1478_23776K00_36,621e6694-86e3-7430-9fb4-3d1c950cf437,NL-HlmNHA_1478_23776K00_36,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_23776K00/"
